index,gold_clean,predicted_answer,correct,response_length,confidence,completion_tokens,prompt_tokens,total_tokens
680,20,10,False,665,0.4,356,91,447
681,298,298,True,1542,1.0,727,92,819
682,80,80,True,493,1.0,486,113,599
683,50,50,True,542,0.8,315,104,419
684,11,11,True,594,1.0,283,97,380
685,14,14,True,731,1.0,414,94,508
686,80,80,True,717,1.0,389,95,484
687,13,13.,True,29,0.4,592,79,671
688,100,100,True,717,0.8,344,106,450
689,7,12.00,False,803,0.4,501,86,587
690,5760,5760,True,938,1.0,505,91,596
691,25,25,True,948,0.8,526,97,623
692,32,12.50,False,924,0.4,532,131,663
693,68,68,True,833,1.0,521,108,629
694,9,6,False,737,0.4,400,91,491
695,5,5,True,417,1.0,273,81,354
696,145,145,True,1109,1.0,633,148,781
697,27,27,True,101,1.0,398,119,517
698,720,720,True,674,0.4,406,103,509
699,8,8,True,585,1.0,297,71,368
700,135,315,False,540,0.8,332,120,452
701,200,120,False,954,0.4,445,127,572
702,2800,2,False,959,0.6,580,138,718
703,50,50,True,1106,1.0,514,98,612
704,50,50,True,502,1.0,294,73,367
705,120,120,True,504,1.0,261,76,337
706,9,9,True,650,0.8,363,105,468
707,8,8,True,774,0.6,359,86,445
708,168,168,True,378,0.8,245,65,310
709,3000,3000,True,1134,1.0,630,92,722
710,45,45.00,True,656,0.6,550,128,678
711,6,6,True,693,0.4,453,95,548
712,14,14,True,1161,1.0,559,81,640
713,576,576,True,446,1.0,308,81,389
714,10,10,True,845,1.0,431,96,527
715,385000,385,False,430,1.0,313,102,415
716,770,930,False,777,0.8,455,101,556
717,5,5.00,True,586,1.0,361,82,443
718,2,2,True,459,1.0,303,102,405
719,175,175,True,432,1.0,263,87,350
720,4,4,True,541,0.8,290,82,372
721,2450,2450,True,1002,0.4,628,158,786
722,255,375,False,485,1.0,335,135,470
723,160,160,True,662,1.0,358,89,447
724,18,18,True,1002,1.0,562,95,657
725,25,25,True,583,0.8,323,89,412
726,10,10,True,611,1.0,899,111,1010
727,112,112,True,17,0.8,695,118,813
728,40,40,True,761,1.0,482,91,573
729,1000,1000,True,583,1.0,483,114,597
730,8,8,True,544,1.0,246,83,329
731,1,1,True,1062,1.0,534,100,634
732,87,87,True,644,1.0,407,95,502
733,5,5,True,361,0.6,216,80,296
734,17,17,True,961,1.0,520,105,625
735,50,50,True,1096,0.8,560,97,657
736,3,3,True,648,1.0,375,77,452
737,2,2,True,965,1.0,484,116,600
738,4,4,True,802,1.0,410,75,485
739,98,98,True,665,1.0,378,96,474
740,25,25,True,831,1.0,411,100,511
741,28,28,True,566,1.0,307,89,396
742,24,24,True,977,1.0,406,85,491
743,8,8,True,796,1.0,339,106,445
744,4,4,True,55,1.0,341,114,455
745,1100,1100,True,881,0.8,515,117,632
746,28,28,True,718,0.6,477,131,608
747,350,3.03,False,490,0.4,322,96,418
748,336,336,True,761,1.0,401,79,480
749,3,1,False,751,0.6,425,75,500
750,4000,4480,False,652,0.4,368,96,464
751,43,43,True,739,0.8,352,145,497
752,240,300,False,538,0.8,297,75,372
753,128,128,True,731,1.0,494,95,589
754,89,90,False,859,0.4,606,143,749
755,7,7,True,638,1.0,316,86,402
756,22,22,True,387,0.4,301,92,393
757,75,75,True,1147,1.0,582,120,702
758,133,133,True,380,1.0,258,65,323
759,60000,60000.,True,347,0.4,722,83,805
760,16,16,True,759,1.0,427,102,529
761,27,27,True,514,0.6,491,80,571
762,85,85,True,544,1.0,337,92,429
763,100,100,True,156,0.6,502,106,608
764,14,14,True,681,1.0,316,118,434
765,490,290,False,443,0.8,254,66,320
766,12,12,True,406,1.0,252,91,343
767,60,60,True,537,1.0,276,79,355
768,675,450,False,474,0.8,311,79,390
769,110,360,False,700,0.8,388,105,493
770,4,4,True,620,1.0,376,143,519
771,3,3,True,606,0.6,311,99,410
772,50,50,True,714,1.0,421,115,536
773,10,10,True,519,1.0,304,84,388
774,10,10,True,1185,1.0,552,82,634
775,276,276,True,17,1.0,712,101,813
776,800,800,True,126,0.8,346,68,414
777,4400,2066.67,False,1089,0.4,625,129,754
778,38,38.00,True,600,0.6,436,121,557
779,255,330,False,61,0.4,439,105,544
780,25,125,False,1004,0.4,834,150,984
781,17,17,True,612,1.0,374,80,454
782,54,27,False,645,0.6,381,83,464
783,4,4,True,847,1.0,521,143,664
784,15,7.50,False,628,0.8,381,106,487
785,155,155,True,954,1.0,544,85,629
786,142,142,True,613,1.0,366,94,460
787,25,25,True,519,1.0,322,97,419
788,100,150,False,106,0.4,366,89,455
789,4,4,True,15,0.4,756,120,876
790,108,12,False,730,0.6,392,115,507
791,100,100,True,395,1.0,324,90,414
792,75,75,True,516,0.6,273,94,367
793,250,250,True,904,0.6,460,107,567
794,32,32,True,646,1.0,330,81,411
795,20,20,True,541,1.0,319,101,420
796,2880000,2,False,725,0.4,420,101,521
797,540,540.,True,241,0.4,417,105,522
798,20,20,True,1317,0.6,709,154,863
799,4,4,True,566,1.0,315,73,388
800,428,428,True,627,1.0,356,80,436
801,1240,1240,True,777,0.6,456,100,556
802,6,6,True,958,0.8,535,101,636
803,9,9,True,93,0.6,346,97,443
804,20,20,True,76,0.6,575,105,680
805,1170,1,False,616,0.6,328,87,415
806,70,16,False,782,0.4,554,115,669
807,4,4,True,992,1.0,518,103,621
808,12,12,True,67,0.4,704,91,795
809,50,50,True,718,1.0,387,126,513
810,310,310,True,376,0.8,1707,102,1809
811,60,60,True,612,0.6,356,120,476
812,79,97,False,702,0.4,470,156,626
813,7,7,True,1064,0.6,546,124,670
814,11,75,False,788,0.4,504,122,626
815,4,4,True,55,0.4,801,116,917
816,4500,4500,True,333,1.0,176,74,250
817,15,15,True,418,1.0,227,75,302
818,16,16,True,878,1.0,464,95,559
819,6,6250,False,529,0.6,327,95,422
820,720,720,True,503,1.0,254,100,354
821,35,85,False,949,0.6,425,115,540
822,1260,1260,True,470,0.8,301,83,384
823,14,18,False,529,1.0,255,137,392
824,52,52,True,332,1.0,270,95,365
825,153,153,True,896,1.0,632,103,735
826,27,27,True,720,1.0,447,108,555
827,11,11,True,1202,0.4,672,123,795
828,60,60,True,674,1.0,374,82,456
829,14,8,False,1055,0.4,441,116,557
830,1128,912,False,27,0.4,439,105,544
831,324,291.00,False,585,0.4,472,126,598
832,42,42.00,True,572,0.6,358,91,449
833,40,40,True,1133,1.0,574,113,687
834,80,48,False,582,0.4,318,85,403
835,48,27,False,845,1.0,411,88,499
836,140,140,True,522,1.0,366,100,466
837,120,350,False,556,0.4,399,164,563
838,15,15,True,842,1.0,408,96,504
839,2,2,True,754,1.0,353,79,432
840,16,16,True,762,1.0,451,102,553
841,5600,5,False,449,0.6,357,93,450
842,10,10,True,112,0.4,269,77,346
843,19,19,True,787,1.0,417,80,497
844,180,180,True,1261,0.4,710,87,797
845,12,12,True,715,1.0,448,88,536
846,11,11,True,814,0.8,425,108,533
847,975,975,True,650,1.0,373,79,452
848,10,10,True,920,0.6,475,92,567
849,75,75,True,682,1.0,261,80,341
850,70,70,True,542,1.0,389,98,487
851,110,110,True,597,1.0,322,75,397
852,123,123,True,660,0.4,407,93,500
853,15,15,True,647,1.0,334,80,414
854,144,144,True,705,1.0,347,116,463
855,13,13,True,873,1.0,4662,91,4753
856,7,7.,True,46,0.4,575,111,686
857,14000,26,False,844,0.4,433,119,552
858,3430,3,False,711,0.4,487,65,552
859,1520,1520,True,96,0.4,538,92,630
860,3,3,True,662,1.0,319,75,394
861,30,30,True,2163,0.6,865,99,964
862,40,40,True,748,1.0,420,119,539
863,110,110,True,641,0.6,411,76,487
864,80,80,True,561,0.6,314,102,416
865,23,23,True,977,1.0,441,107,548
866,28,28,True,707,1.0,462,87,549
867,7,7,True,543,1.0,293,94,387
868,15,15,True,647,0.8,406,123,529
869,500,0,False,451,0.4,297,74,371
870,40,40,True,19,0.6,424,93,517
871,48,48,True,829,1.0,534,99,633
872,13,13.00,True,737,1.0,479,82,561
873,12,12.00,True,506,1.0,321,84,405
874,132,132,True,563,1.0,345,74,419
875,60,60,True,564,1.0,350,78,428
876,41,55,False,707,0.4,410,135,545
877,7000,38.89,False,885,1.0,566,117,683
878,5,5,True,635,0.6,416,87,503
879,575,575,True,67,0.8,508,94,602
880,10,10,True,636,0.8,346,102,448
881,16,16,True,715,1.0,415,67,482
882,5,15,False,1780,0.4,805,152,957
883,25,25,True,712,0.6,427,110,537
884,50,50,True,314,1.0,289,80,369
885,500,500,True,462,1.0,269,92,361
886,20,20,True,605,1.0,355,103,458
887,34,34,True,512,1.0,332,79,411
888,10,10,True,544,0.8,282,69,351
889,15,15,True,531,1.0,352,91,443
890,25,25,True,727,1.0,462,86,548
891,55,605,False,938,1.0,482,97,579
892,1,1,True,584,0.8,350,96,446
893,480,480,True,831,0.6,425,86,511
894,26,74,False,17,0.6,1627,119,1746
895,74,74,True,868,1.0,436,95,531
896,250,250,True,616,1.0,367,87,454
897,1,1,True,876,0.8,422,79,501
898,110,110,True,610,1.0,348,117,465
899,16,16,True,490,1.0,298,89,387
900,15,15,True,768,0.8,420,103,523
901,1,7,False,1117,0.4,744,115,859
902,8,8.00,True,501,1.0,295,80,375
903,16,16,True,1189,1.0,564,94,658
904,8,8,True,64,0.6,473,81,554
905,5,5,True,719,0.4,435,83,518
906,10,10,True,822,1.0,457,91,548
907,16,16,True,649,1.0,293,70,363
908,14,14,True,460,1.0,298,74,372
909,38,38,True,812,1.0,467,75,542
910,700,700,True,372,1.0,296,77,373
911,64,64,True,468,0.8,312,98,410
912,6,6,True,717,0.6,336,84,420
913,6,6,True,859,1.0,403,110,513
914,3,3,True,633,1.0,357,83,440
915,23,23,True,788,1.0,406,87,493
916,14,15.50,False,1573,0.8,749,134,883
917,12,12,True,373,1.0,239,72,311
918,56,56,True,894,0.6,478,83,561
919,90,90,True,922,1.0,613,120,733
920,47,47,True,836,0.6,493,121,614
921,4,4,True,620,1.0,287,75,362
922,60,60,True,642,0.6,264,75,339
923,2,5,False,846,0.6,461,112,573
924,12,12,True,691,0.6,363,138,501
925,2000,47,False,682,0.4,421,122,543
926,1,13,False,1205,0.4,691,166,857
927,85000,255000,False,588,0.6,385,112,497
928,60,58,False,944,0.8,485,115,600
929,60,60,True,1017,1.0,523,80,603
930,14,14,True,592,1.0,304,129,433
931,50,50,True,687,0.6,608,88,696
932,24,24,True,1084,0.8,495,106,601
933,15,15,True,635,1.0,394,104,498
934,410,10.93,False,949,0.6,604,114,718
935,64800,64,False,1020,0.6,869,134,1003
936,250,600,False,148,0.4,1136,155,1291
937,159,159,True,854,1.0,468,91,559
938,4,4,True,1194,1.0,599,102,701
939,650,650,True,756,1.0,355,119,474
940,280,56,False,488,1.0,220,91,311
941,842,842,True,592,1.0,332,114,446
942,205,178.75,False,741,0.6,404,95,499
943,50,110,False,786,0.6,501,91,592
944,34,34,True,850,0.8,481,100,581
945,17,17,True,1288,1.0,648,126,774
946,450,450,True,472,1.0,232,82,314
947,13,13,True,744,1.0,313,94,407
948,15,15,True,898,1.0,483,123,606
949,42,42,True,517,1.0,321,65,386
950,5,5,True,1186,0.8,688,94,782
951,300,150,False,42,0.8,3747,96,3843
952,360,1800,False,580,0.8,318,83,401
953,452,508,False,948,0.6,439,150,589
954,34,46,False,631,0.8,413,82,495
955,100,100,True,853,0.4,488,91,579
956,1,1,True,762,0.8,379,84,463
957,45,45,True,525,1.0,299,81,380
958,40,40,True,16,0.6,1488,98,1586
959,7,7,True,702,1.0,314,151,465
960,11,9,False,1028,0.4,653,156,809
961,225,225,True,481,1.0,337,110,447
962,1000,600,False,529,1.0,271,93,364
963,147,147,True,1204,0.6,964,110,1074
964,200,200,True,612,0.6,301,88,389
965,374,374,True,1103,0.4,602,172,774
966,48,30,False,721,0.4,374,146,520
967,30,30,True,633,1.0,384,79,463
968,227,227,True,352,0.8,762,160,922
969,1800,1,False,531,0.8,316,87,403
970,33,33,True,471,1.0,271,72,343
971,100,100,True,815,1.0,391,87,478
972,120,120,True,705,1.0,495,100,595
973,79,79,True,77,1.0,373,65,438
974,5,5,True,735,0.6,433,100,533
975,20,20,True,672,0.6,425,83,508
976,540,540,True,879,1.0,562,125,687
977,4,4,True,764,1.0,388,95,483
978,160,160,True,375,0.6,447,71,518
979,50,50,True,847,0.6,551,88,639
980,90,90,True,661,1.0,362,95,457
981,7,7,True,984,1.0,463,92,555
982,12,12,True,748,1.0,477,112,589
983,15,15,True,714,1.0,389,70,459
984,342,222,False,1431,0.4,658,124,782
985,63,63,True,482,1.0,259,71,330
986,70,70,True,936,0.8,576,108,684
987,3,3,True,1133,1.0,557,106,663
988,6,6,True,596,1.0,376,98,474
989,45,45,True,829,0.8,471,74,545
990,14,6,False,1147,0.4,529,126,655
991,15,30,False,81,0.4,5937,103,6040
992,52,51,False,62,1.0,375,111,486
993,11,11,True,72,0.6,567,128,695
994,2,2,True,715,1.0,437,137,574
995,12,12,True,77,0.4,431,80,511
996,3,3,True,1410,1.0,675,107,782
997,6,6600,False,697,0.4,398,123,521
998,50,50,True,746,1.0,464,118,582
999,25,25,True,57,0.4,786,86,872
1000,1,0,False,21,0.4,1511,119,1630
1001,2,4,False,1090,0.4,618,144,762
1002,8,8,True,429,1.0,272,87,359
1003,480,255,False,73,0.4,773,102,875
1004,8,8,True,597,1.0,397,101,498
1005,1490,1490,True,1067,0.8,585,98,683
1006,826,826,True,261,0.8,581,147,728
1007,34,34,True,1034,1.0,473,91,564
1008,230,230,True,807,1.0,474,82,556
1009,1,1875,False,1147,1.0,786,121,907
1010,5,5,True,699,1.0,437,102,539
1011,6000,6,False,1152,0.6,793,179,972
1012,94,45,False,1003,0.4,3696,158,3854
1013,2,2,True,742,0.6,481,118,599
1014,3,3,True,722,1.0,494,129,623
1015,78,78,True,996,1.0,553,88,641
1016,138,138,True,621,0.4,270,103,373
1017,45,45,True,1359,1.0,617,90,707
1018,60,60,True,527,0.8,334,86,420
1019,98,76,False,906,0.4,480,116,596
1020,22,22,True,335,1.0,186,77,263
1021,36,36,True,905,0.6,550,103,653
1022,12,12,True,975,0.6,636,94,730
1023,77,77,True,660,1.0,374,77,451
1024,300,300,True,750,1.0,425,84,509
1025,30,90,False,565,0.8,314,82,396
1026,43200,43200.,True,35,0.4,703,109,812
1027,12,12,True,726,0.6,359,103,462
1028,200,2,False,685,0.4,381,102,483
1029,34,35,False,965,0.8,602,162,764
1030,24,48,False,88,0.4,746,150,896
1031,5,4.8,False,736,0.4,381,104,485
1032,450,450,True,822,1.0,466,118,584
1033,2,2.,True,162,0.4,429,96,525
1034,66,66,True,530,0.6,295,75,370
1035,35,35,True,803,0.8,357,141,498
1036,10,10,True,521,1.0,298,84,382
1037,10,10,True,815,1.0,421,104,525
1038,4,2,False,1227,0.4,765,121,886
1039,160,160,True,711,1.0,438,95,533
1040,736,736,True,739,1.0,428,96,524
1041,101,101.00,True,753,0.8,377,98,475
1042,3,7.17,False,854,1.0,510,114,624
1043,130000,130,False,678,0.8,368,89,457
1044,1,1,True,80,0.4,311,102,413
1045,420,420,True,768,1.0,572,78,650
1046,189,7.875,False,966,0.8,469,75,544
1047,10,10,True,741,1.0,573,113,686
1048,7400,9,False,850,0.6,627,90,717
1049,20,20,True,439,1.0,326,79,405
1050,655,655,True,247,0.8,319,84,403
1051,15,15,True,432,1.0,208,75,283
1052,110,110,True,964,1.0,522,112,634
1053,55,55,True,64,0.4,863,131,994
1054,2400,2400,True,898,0.8,411,93,504
1055,2304,2304,True,504,0.8,291,81,372
1056,156,193,False,1344,0.4,647,99,746
1057,24,24,True,762,1.0,333,79,412
1058,250,250,True,759,1.0,371,92,463
1059,2,120,False,473,0.4,262,75,337
1060,31,31,True,1654,1.0,694,96,790
1061,58,58,True,715,1.0,509,82,591
1062,482,682,False,756,0.4,486,114,600
1063,320,320,True,586,0.8,393,86,479
1064,247,247,True,937,0.8,493,103,596
1065,95,95,True,536,1.0,340,73,413
1066,14,14,True,1034,1.0,618,79,697
1067,245,24500,False,897,1.0,503,99,602
1068,24,12,False,751,0.6,391,96,487
1069,300,300,True,682,0.8,334,144,478
1070,18,12.00,False,797,0.4,423,114,537
1071,251,251,True,746,0.4,462,121,583
1072,85,85,True,673,0.8,453,76,529
1073,21,291,False,841,0.4,413,109,522
1074,750,750,True,541,1.0,319,79,398
1075,16,76,False,1316,0.4,677,94,771
1076,162,162,True,730,0.8,452,87,539
1077,145,120,False,815,0.4,459,226,685
1078,8,8,True,783,0.8,475,134,609
1079,10,10,True,902,1.0,570,105,675
1080,72000,72000,True,118,0.6,648,71,719
1081,195,195,True,480,1.0,312,87,399
1082,2,1,False,959,1.0,439,95,534
1083,2,2,True,766,0.8,452,98,550
1084,20,20,True,495,1.0,378,78,456
1085,26,26,True,447,1.0,250,67,317
1086,131250,136,False,762,0.6,561,158,719
1087,12,12,True,866,0.6,466,113,579
1088,30,5,False,1285,0.6,640,116,756
1089,32,32,True,759,1.0,390,97,487
1090,72,72,True,1111,0.8,479,107,586
1091,1000,1000,True,627,1.0,263,83,346
1092,1080,1080,True,849,0.4,473,115,588
1093,144,144,True,1047,1.0,595,101,696
1094,25,25,True,865,0.6,518,136,654
1095,270,270,True,931,1.0,478,84,562
1096,240,240,True,838,0.6,450,115,565
1097,480,480,True,610,0.6,348,92,440
1098,30,30,True,417,1.0,274,84,358
1099,2,2.,True,163,0.4,499,112,611
1100,5,3.75,False,924,0.8,481,79,560
1101,16,16,True,494,0.6,310,81,391
1102,113,113.00,True,947,0.8,470,141,611
1103,90,90,True,525,0.8,389,110,499
1104,24,24,True,509,1.0,261,66,327
1105,40,40.,True,107,0.4,4554,100,4654
1106,5,5,True,624,1.0,325,81,406
1107,360,360,True,338,0.8,247,64,311
1108,38,38,True,275,0.6,341,91,432
1109,3,3,True,81,0.6,471,72,543
1110,60,185,False,922,0.4,509,117,626
1111,157,157,True,754,1.0,461,94,555
1112,5,5,True,911,1.0,481,77,558
1113,3,3,True,325,1.0,219,77,296
1114,8,8,True,265,1.0,219,78,297
1115,5,5,True,716,0.6,334,104,438
1116,60,60,True,488,1.0,320,80,400
1117,9,23,False,888,0.4,415,71,486
1118,5,2,False,758,0.6,458,116,574
1119,18,18,True,742,0.6,355,146,501
1120,560,280,False,701,0.8,347,84,431
1121,35,35,True,646,1.0,313,76,389
1122,18,22,False,1531,1.0,834,135,969
1123,105,105,True,967,0.8,486,95,581
1124,64,64,True,16,1.0,798,89,887
1125,90,90,True,517,1.0,366,95,461
1126,50,50,True,429,1.0,260,95,355
1127,750,750,True,561,1.0,304,124,428
1128,9,9,True,769,1.0,364,68,432
1129,8,8,True,1472,0.8,726,99,825
1130,25,25,True,1142,0.8,597,119,716
1131,96,96,True,556,1.0,388,104,492
1132,45000,45000,True,967,1.0,537,80,617
1133,50,50,True,922,1.0,1276,126,1402
1134,7,7,True,542,0.6,316,85,401
1135,32,32,True,601,0.6,316,81,397
1136,26,26,True,653,0.6,366,87,453
1137,68,68,True,2707,1.0,1064,124,1188
1138,700,160,False,1021,0.4,515,103,618
1139,1,1.00,True,733,0.8,530,107,637
1140,27,54,False,768,0.8,458,87,545
1141,20,20,True,694,1.0,428,81,509
1142,9,9,True,705,1.0,358,106,464
1143,300,300,True,461,1.0,247,69,316
1144,34,34,True,831,1.0,456,91,547
1145,291,252,False,938,1.0,463,113,576
1146,16,16,True,929,0.6,530,100,630
1147,22,22,True,657,1.0,323,136,459
1148,9,9,True,468,1.0,268,70,338
1149,93,93,True,535,1.0,301,71,372
1150,21,21,True,349,1.0,196,73,269
1151,50,50,True,687,1.0,344,75,419
1152,12,12,True,709,1.0,355,82,437
1153,20,20,True,982,1.0,544,108,652
1154,30,30,True,626,1.0,300,72,372
1155,13,13,True,654,1.0,333,75,408
1156,120,120,True,18,0.4,439,103,542
1157,3,3,True,736,0.6,394,96,490
1158,7300,7300,True,1024,0.4,404,115,519
1159,50,50,True,92,0.6,1283,102,1385
1160,1125,1125,True,67,1.0,473,92,565
1161,170,140,False,933,1.0,546,110,656
1162,3,3,True,294,1.0,189,66,255
1163,12,12,True,515,0.6,404,74,478
1164,9,0,False,2220,0.4,893,98,991
1165,1248,1248,True,869,0.6,577,111,688
1166,2350,2350,True,89,0.4,906,157,1063
1167,120,120,True,305,1.0,215,67,282
1168,20,20,True,1498,1.0,829,93,922
1169,2,2,True,869,0.6,522,92,614
1170,2,2,True,922,0.6,370,106,476
1171,3160,3160,True,864,1.0,522,103,625
1172,93,93,True,772,1.0,401,119,520
1173,10,10,True,18,0.4,507,97,604
1174,240,60,False,869,0.8,392,116,508
1175,16,15,False,873,0.8,580,115,695
1176,2,1,False,1369,0.4,749,187,936
1177,17,17,True,600,1.0,413,81,494
1178,17,17,True,414,1.0,234,66,300
1179,50,50,True,659,0.6,355,73,428
1180,5600,5,False,615,0.6,448,122,570
1181,20,20,True,50,1.0,843,79,922
1182,1800,18,False,562,0.8,273,80,353
1183,11,7,False,818,0.4,417,153,570
1184,306,306,True,485,0.8,292,80,372
1185,6,6,True,952,1.0,516,92,608
1186,19,19,True,540,1.0,307,72,379
1187,5,5,True,1000,0.8,560,90,650
1188,24,14,False,310,0.6,231,74,305
1189,6,6,True,430,1.0,310,85,395
1190,19,19,True,921,0.6,637,136,773
1191,100,100,True,527,0.6,338,88,426
1192,280,55,False,791,0.6,372,106,478
1193,9,16.50,False,824,0.4,479,130,609
1194,1200,1200,True,459,1.0,272,92,364
1195,320,320,True,768,0.4,416,160,576
1196,75,75,True,830,1.0,391,78,469
1197,2400,2400,True,1105,0.8,617,87,704
1198,140,140,True,841,1.0,512,122,634
1199,2,2,True,748,0.6,407,195,602
1200,8,8,True,590,1.0,364,71,435
1201,42,42,True,678,1.0,421,85,506
1202,19,18,False,999,0.4,457,96,553
1203,240,610,False,765,0.4,360,93,453
1204,168,168,True,615,1.0,444,117,561
1205,4,4,True,841,1.0,444,105,549
1206,40,40000,False,713,0.6,398,105,503
1207,64,64,True,594,1.0,370,110,480
1208,27,27,True,620,0.8,363,71,434
1209,29,29,True,1013,1.0,560,200,760
1210,288,288,True,567,1.0,346,98,444
1211,448,448,True,300,0.8,383,79,462
1212,150,150,True,666,1.0,343,103,446
1213,31,31,True,868,0.6,447,108,555
1214,5,5,True,951,0.8,412,78,490
1215,36,1980,False,60,0.4,777,150,927
1216,20,0,False,1444,0.4,626,134,760
1217,75,150,False,4228,0.4,1459,113,1572
1218,225,225,True,851,0.4,410,142,552
1219,100,100,True,443,1.0,295,80,375
1220,32,32,True,563,1.0,371,83,454
1221,10,10.,True,526,0.6,439,111,550
1222,350,350,True,318,1.0,203,84,287
1223,8,8,True,16,0.4,413,90,503
1224,5,5,True,645,1.0,311,75,386
1225,3,3,True,1311,0.6,665,87,752
1226,90,72,False,17,0.4,2372,107,2479
1227,66,54,False,642,0.4,334,94,428
1228,31,31,True,975,1.0,419,75,494
1229,36,36,True,504,1.0,318,84,402
1230,440,440,True,679,1.0,369,136,505
1231,70,66.67,False,512,0.6,373,92,465
1232,15,15,True,455,1.0,282,86,368
1233,81,81,True,887,1.0,498,92,590
1234,12,12,True,318,1.0,279,73,352
1235,60,60,True,19,0.4,881,104,985
1236,84,84,True,1930,0.6,873,104,977
1237,78,78,True,533,0.6,294,79,373
1238,520,520,True,904,1.0,588,104,692
1239,50,5,False,641,0.4,357,95,452
1240,2,2,True,851,1.0,507,118,625
1241,8,7.80,False,857,0.4,513,73,586
1242,20,20,True,719,1.0,374,92,466
1243,50,50,True,614,0.6,331,95,426
1244,35,35,True,897,0.8,436,125,561
1245,96,96,True,507,1.0,384,100,484
1246,3360,3360,True,527,1.0,284,86,370
1247,7,7,True,618,0.6,334,128,462
1248,750,750,True,2510,0.6,929,150,1079
1249,56,3620.,False,155,0.4,374,149,523
1250,22,22,True,401,1.0,237,83,320
1251,30,30,True,807,0.4,457,111,568
1252,70,70,True,763,1.0,397,84,481
1253,120,120,True,641,1.0,393,80,473
1254,30,30.,True,25,1.0,371,130,501
1255,12,12,True,862,1.0,497,107,604
1256,15,15,True,790,1.0,509,143,652
1257,14,14.00,True,393,0.8,227,91,318
1258,60,60,True,224,0.8,372,78,450
1259,7200,7,False,886,1.0,422,78,500
1260,5,5,True,489,1.0,303,120,423
1261,235,235.00,True,717,0.4,466,117,583
1262,12,12,True,720,1.0,459,105,564
1263,500,70,False,718,0.4,469,149,618
1264,210,173,False,1111,0.4,540,172,712
1265,36,60,False,959,0.4,425,137,562
1266,147,147,True,564,0.6,386,92,478
1267,40,80,False,696,1.0,382,76,458
1268,20,20,True,585,1.0,345,83,428
1269,54,54,True,953,1.0,477,94,571
1270,3528,3528,True,853,0.8,579,96,675
1271,43,43,True,721,1.0,447,90,537
1272,296,136,False,613,0.8,345,113,458
1273,27,27,True,478,1.0,265,90,355
1274,38,38,True,625,0.6,403,89,492
1275,16,14.5,False,588,0.8,360,111,471
1276,70,70,True,509,1.0,363,95,458
1277,48,48,True,472,1.0,244,76,320
1278,665,665,True,476,1.0,314,96,410
1279,180,45.00,False,481,0.4,349,117,466
1280,7,7,True,646,1.0,279,84,363
1281,20,20,True,762,1.0,396,79,475
1282,12,12,True,870,1.0,467,102,569
1283,60,60,True,554,1.0,361,84,445
1284,25,25,True,856,0.8,401,134,535
1285,1218,1218,True,19,0.6,492,111,603
1286,105,105,True,362,1.0,277,78,355
1287,84,72,False,694,0.4,417,96,513
1288,34,30,False,96,0.4,536,94,630
1289,101,101,True,789,0.6,437,128,565
1290,90,90,True,637,1.0,391,75,466
1291,27,27,True,649,1.0,306,75,381
1292,67,73,False,911,0.6,350,84,434
1293,140000,140,False,640,1.0,407,88,495
1294,36,32,False,639,0.6,377,125,502
1295,2,2,True,1115,1.0,512,107,619
1296,335,335,True,78,0.6,551,108,659
1297,60,60,True,882,1.0,518,137,655
1298,31,31.00,True,752,1.0,542,87,629
1299,13,13,True,471,0.8,377,98,475
1300,120,120,True,817,1.0,425,85,510
1301,23,23,True,850,0.6,524,116,640
1302,72,72,True,87,0.4,415,103,518
1303,4,0,False,1093,0.6,577,103,680
1304,1000,1000,True,827,1.0,360,100,460
1305,2325,2325,True,641,1.0,343,93,436
1306,2,2,True,2403,0.6,991,176,1167
1307,8,8,True,717,1.0,366,79,445
1308,30,30,True,490,1.0,263,71,334
1309,2280,2180,False,737,0.8,448,99,547
1310,64,16,False,1204,1.0,547,108,655
1311,594,594,True,67,0.6,331,100,431
1312,180,180,True,764,0.6,357,86,443
1313,2,2.00,True,635,1.0,388,74,462
1314,8,8,True,1011,0.6,540,99,639
1315,5,5,True,851,0.6,414,96,510
1316,230,230,True,539,0.8,279,113,392
1317,5,5,True,908,0.4,661,77,738
1318,14,14,True,589,1.0,330,82,412
