index,gold_clean,predicted_answer,correct,response_length,confidence,completion_tokens,prompt_tokens,total_tokens
671,4,4,True,845,1.0,263,119,382
672,2,14,False,1140,1.0,285,132,417
673,9,9,True,781,1.0,242,83,325
674,12,12,True,1010,1.0,305,95,400
675,33,21,False,1067,1.0,338,155,493
676,240,240,True,991,1.0,335,111,446
677,36,36,True,724,1.0,182,168,350
678,120,120,True,895,1.0,241,86,327
679,576,576,True,833,1.0,231,79,310
680,20,20,True,1035,1.0,295,105,400
681,298,298,True,1412,1.0,411,106,517
682,80,80,True,880,1.0,291,127,418
683,50,50,True,878,1.0,246,118,364
684,11,11,True,1100,1.0,276,111,387
685,14,14,True,927,1.0,302,108,410
686,80,80,True,910,1.0,254,109,363
687,13,13,True,946,1.0,320,93,413
688,100,100,True,769,1.0,220,120,340
689,7,12.00,False,928,1.0,343,100,443
690,5760,5760,True,1115,1.0,340,105,445
691,25,25,True,1415,1.0,459,111,570
692,32,25,False,1533,1.0,453,145,598
693,68,68,True,944,1.0,318,122,440
694,9,17,False,1002,1.0,257,105,362
695,5,5,True,679,1.0,216,95,311
696,145,145,True,1078,1.0,382,162,544
697,27,27,True,675,1.0,180,133,313
698,720,720,True,948,1.0,285,117,402
699,8,8,True,618,1.0,167,85,252
700,135,315,False,1267,1.0,324,134,458
701,200,200,True,1348,1.0,373,141,514
702,2800,2800,True,934,1.0,317,152,469
703,50,50,True,955,1.0,257,112,369
704,50,50,True,644,1.0,227,87,314
705,120,120,True,841,1.0,247,90,337
706,9,6,False,947,1.0,260,119,379
707,8,8,True,967,1.0,249,100,349
708,168,168,True,477,1.0,149,79,228
709,3000,3000,True,1311,1.0,396,106,502
710,45,45.00,True,894,1.0,322,142,464
711,6,4,False,853,1.0,287,109,396
712,14,14,True,1260,1.0,389,95,484
713,576,576,True,732,1.0,211,95,306
714,10,10,True,901,1.0,255,110,365
715,385000,385000,True,1225,1.0,346,116,462
716,770,770,True,1034,1.0,331,115,446
717,5,5.00,True,1021,1.0,333,96,429
718,2,2,True,778,1.0,227,116,343
719,175,175,True,812,1.0,219,101,320
720,4,1,False,1294,1.0,302,96,398
721,2450,2450,True,1617,1.0,478,172,650
722,255,495,False,1027,1.0,322,149,471
723,160,160,True,993,1.0,251,103,354
724,18,18,True,1101,1.0,324,109,433
725,25,25,True,769,1.0,244,103,347
726,10,10,True,1038,1.0,333,125,458
727,112,112,True,1265,1.0,365,132,497
728,40,40,True,1087,1.0,348,105,453
729,1000,1000,True,1169,1.0,426,128,554
730,8,8,True,767,1.0,221,97,318
731,1,1,True,953,1.0,289,114,403
732,87,87,True,1376,1.0,420,109,529
733,5,5,True,470,1.0,120,94,214
734,17,17,True,693,1.0,197,119,316
735,50,50,True,1105,1.0,331,111,442
736,3,3,True,667,1.0,207,91,298
737,2,2,True,1123,1.0,342,130,472
738,4,4,True,992,1.0,266,89,355
739,98,98,True,897,1.0,269,110,379
740,25,25,True,1088,1.0,272,114,386
741,28,28,True,610,1.0,206,103,309
742,24,24,True,714,1.0,220,99,319
743,8,8,True,569,1.0,191,120,311
744,4,4,True,773,1.0,211,128,339
745,1100,1100,True,826,1.0,269,131,400
746,28,28,True,1002,1.0,282,145,427
747,350,350,True,852,1.0,241,110,351
748,336,336,True,1116,1.0,331,93,424
749,3,6,False,971,1.0,274,89,363
750,4000,4000,True,1211,1.0,376,110,486
751,43,43,True,824,1.0,290,159,449
752,240,300,False,788,1.0,200,89,289
753,128,128,True,987,1.0,284,109,393
754,89,87,False,2190,1.0,618,157,775
755,7,7,True,595,1.0,160,100,260
756,22,22,True,900,1.0,249,106,355
757,75,75,True,1174,1.0,423,134,557
758,133,133,True,675,1.0,212,79,291
759,60000,60000,True,796,1.0,237,97,334
760,16,16,True,1358,1.0,400,116,516
761,27,27,True,958,1.0,298,94,392
762,85,85,True,933,1.0,267,106,373
763,100,100,True,1214,1.0,344,120,464
764,14,14,True,1039,1.0,316,132,448
765,490,490,True,764,1.0,237,80,317
766,12,12,True,595,1.0,166,105,271
767,60,60,True,740,1.0,205,93,298
768,675,600,False,1025,1.0,284,93,377
769,110,365,False,1161,1.0,347,119,466
770,4,11,False,1165,1.0,309,157,466
771,3,3,True,864,1.0,249,113,362
772,50,50,True,1475,1.0,411,129,540
773,10,10,True,963,1.0,297,98,395
774,10,10,True,1145,1.0,372,96,468
775,276,276,True,1081,1.0,306,115,421
776,800,800,True,622,1.0,193,82,275
777,4400,4400,True,1724,1.0,527,143,670
778,38,38,True,1208,1.0,408,135,543
779,255,330,False,1424,1.0,452,119,571
780,25,-25,False,1452,1.0,489,164,653
781,17,2,False,658,1.0,202,94,296
782,54,27,False,1109,1.0,313,97,410
783,4,4,True,1697,1.0,558,157,715
784,15,15,True,1218,1.0,355,120,475
785,155,35.30,False,969,1.0,294,99,393
786,142,142,True,895,1.0,253,108,361
787,25,25,True,811,1.0,247,111,358
788,100,100,True,906,1.0,263,103,366
789,4,4,True,1070,1.0,256,134,390
790,108,108,True,1075,1.0,307,129,436
791,100,100,True,571,1.0,176,104,280
792,75,75,True,732,1.0,213,108,321
793,250,250,True,1099,1.0,316,121,437
794,32,32,True,892,1.0,262,95,357
795,20,20,True,1011,1.0,275,115,390
796,2880000,3120000,False,1266,1.0,350,115,465
797,540,540,True,864,1.0,269,119,388
798,20,0,False,2603,0.8,906,168,1074
799,4,4,True,750,1.0,235,87,322
800,428,428,True,968,1.0,313,94,407
801,1240,1240,True,1177,1.0,318,114,432
802,6,6,True,1407,1.0,440,115,555
803,9,9,True,1203,1.0,342,111,453
804,20,20,True,1219,1.0,375,119,494
805,1170,1170,True,717,1.0,217,101,318
806,70,70,True,1036,1.0,337,129,466
807,4,4,True,995,1.0,269,117,386
808,12,12,True,1003,1.0,287,105,392
809,50,50,True,1225,0.6,338,140,478
810,310,310,True,879,1.0,253,116,369
811,60,60,True,1147,1.0,328,134,462
812,79,79,True,1339,1.0,413,170,583
813,7,7,True,1137,1.0,338,138,476
814,11,2.25,False,1910,0.4,607,136,743
815,4,4,True,1350,1.0,354,130,484
816,4500,4500,True,697,1.0,223,88,311
817,15,15,True,672,1.0,170,89,259
818,16,16,True,1135,1.0,336,109,445
819,6,6250,False,789,1.0,235,109,344
820,720,720,True,917,1.0,252,114,366
821,35,35,True,897,1.0,254,129,383
822,1260,1260,True,860,1.0,270,97,367
823,14,18,False,896,1.0,229,151,380
824,52,52,True,940,1.0,258,109,367
825,153,153,True,1161,1.0,398,117,515
826,27,27,True,775,1.0,253,122,375
827,11,0,False,1183,1.0,346,137,483
828,60,60,True,521,1.0,207,96,303
829,14,14000,False,1207,1.0,355,130,485
830,1128,1128,True,1132,1.0,332,119,451
831,324,3096,False,1736,1.0,494,140,634
832,42,42,True,834,1.0,273,105,378
833,40,40,True,909,1.0,298,127,425
834,80,80,True,884,1.0,275,99,374
835,48,27,False,1127,1.0,316,102,418
836,140,140,True,1039,1.0,321,114,435
837,120,120,True,1304,1.0,387,178,565
838,15,15,True,1384,1.0,354,110,464
839,2,2,True,1383,1.0,356,93,449
840,16,16,True,1202,1.0,402,116,518
841,5600,5600,True,864,1.0,244,107,351
842,10,10,True,656,1.0,190,91,281
843,19,19,True,1114,1.0,325,94,419
844,180,180,True,1428,1.0,471,101,572
845,12,12,True,989,1.0,248,102,350
846,11,6,False,1027,1.0,275,122,397
847,975,2325,False,962,1.0,304,93,397
848,10,10,True,1188,1.0,320,106,426
849,75,75,True,825,1.0,239,94,333
850,70,70,True,1019,1.0,284,112,396
851,110,110,True,862,1.0,235,89,324
852,123,123,True,1032,1.0,287,107,394
853,15,INVALID,False,3138,1.0,3072,94,3166
854,144,144,True,1029,1.0,315,130,445
855,13,13,True,1482,1.0,607,105,712
856,7,7,True,1189,1.0,313,125,438
857,14000,14000,True,865,1.0,239,133,372
858,3430,3430,True,802,1.0,265,79,344
859,1520,1520,True,950,1.0,279,106,385
860,3,3,True,1262,1.0,314,89,403
861,30,30,True,1374,1.0,403,113,516
862,40,40,True,947,1.0,285,133,418
863,110,110,True,1090,1.0,296,90,386
864,80,80,True,935,1.0,249,116,365
865,23,23,True,874,1.0,287,121,408
866,28,28,True,1437,1.0,514,101,615
867,7,7,True,606,1.0,157,108,265
868,15,15,True,1012,1.0,303,137,440
869,500,500,True,607,1.0,178,88,266
870,40,40,True,964,1.0,281,107,388
871,48,48,True,1063,1.0,345,113,458
872,13,13.00,True,1289,1.0,414,96,510
873,12,12.00,True,606,1.0,178,98,276
874,132,132,True,707,1.0,210,88,298
875,60,60,True,930,1.0,276,92,368
876,41,41,True,1202,1.0,328,149,477
877,7000,7000,True,887,1.0,264,131,395
878,5,5,True,959,1.0,271,101,372
879,575,575,True,730,1.0,252,108,360
880,10,38.5,False,993,1.0,282,116,398
881,16,16,True,870,1.0,265,81,346
882,5,5,True,1827,1.0,548,166,714
883,25,25,True,1004,1.0,276,124,400
884,50,50,True,659,1.0,219,94,313
885,500,500,True,866,1.0,260,106,366
886,20,20,True,808,1.0,228,117,345
887,34,34,True,887,1.0,278,93,371
888,10,10,True,686,1.0,181,83,264
889,15,15,True,1116,1.0,316,105,421
890,25,25,True,1431,1.0,379,100,479
891,55,55,True,1135,1.0,374,111,485
892,1,1,True,917,1.0,265,110,375
893,480,480,True,921,1.0,256,100,356
894,26,26,True,2339,1.0,740,133,873
895,74,74,True,705,1.0,258,109,367
896,250,250,True,1169,1.0,342,101,443
897,1,1,True,1095,1.0,311,93,404
898,110,110,True,941,1.0,311,131,442
899,16,16,True,672,1.0,189,103,292
900,15,12,False,917,1.0,249,117,366
901,1,2,False,1142,1.0,316,129,445
902,8,8,True,824,1.0,260,94,354
903,16,16,True,1323,1.0,394,108,502
904,8,8,True,758,1.0,191,95,286
905,5,5,True,835,1.0,276,97,373
906,10,10,True,987,1.0,289,105,394
907,16,16,True,620,1.0,171,84,255
908,14,14,True,634,1.0,188,88,276
909,38,38,True,1077,0.8,377,89,466
910,700,700,True,1109,1.0,329,91,420
911,64,64,True,907,1.0,254,112,366
912,6,6,True,1033,1.0,272,98,370
913,6,6,True,1164,1.0,369,124,493
914,3,3,True,648,1.0,223,97,320
915,23,23,True,871,1.0,244,101,345
916,14,14,True,1128,1.0,369,148,517
917,12,12,True,770,1.0,208,86,294
918,56,56,True,794,1.0,197,97,294
919,90,90,True,1141,1.0,355,134,489
920,47,47,True,976,1.0,326,135,461
921,4,4,True,863,1.0,233,89,322
922,60,60,True,765,1.0,209,89,298
923,2,4.5,False,836,1.0,254,126,380
924,12,12,True,873,1.0,254,152,406
925,2000,2000,True,1308,1.0,367,136,503
926,1,1,True,1781,1.0,496,180,676
927,85000,85000,True,1126,1.0,318,126,444
928,60,60,True,1149,1.0,371,129,500
929,60,60,True,1204,1.0,376,94,470
930,14,14,True,987,1.0,270,143,413
931,50,50,True,1153,1.0,438,102,540
932,24,24,True,1242,1.0,342,120,462
933,15,15,True,1230,1.0,336,118,454
934,410,410,True,989,1.0,295,128,423
935,64800,64800,True,1516,1.0,542,148,690
936,250,100,False,1098,1.0,355,169,524
937,159,159,True,1237,1.0,345,105,450
938,4,4,True,1607,1.0,492,116,608
939,650,650,True,1131,1.0,277,133,410
940,280,280,True,753,1.0,202,105,307
941,842,842,True,1268,1.0,303,128,431
942,205,178.75,False,919,1.0,393,109,502
943,50,110,False,1599,1.0,457,105,562
944,34,34,True,915,1.0,302,114,416
945,17,17,True,1727,1.0,509,140,649
946,450,450,True,545,1.0,162,96,258
947,13,13,True,741,1.0,192,108,300
948,15,15,True,1195,1.0,343,137,480
949,42,42,True,489,1.0,164,79,243
950,5,INVALID,False,3260,1.0,3072,108,3180
951,300,300,True,1235,1.0,307,110,417
952,360,1800,False,1078,1.0,344,97,441
953,452,480,False,1347,0.8,437,164,601
954,34,34,True,1078,1.0,277,96,373
955,100,100,True,1406,1.0,400,105,505
956,1,1,True,887,1.0,239,98,337
957,45,45,True,729,1.0,240,95,335
958,40,40,True,586,1.0,173,112,285
959,7,7,True,942,1.0,237,165,402
960,11,11,True,1407,1.0,412,170,582
961,225,225,True,722,1.0,211,124,335
962,1000,600,False,764,1.0,230,107,337
963,147,147,True,1678,1.0,598,124,722
964,200,200,True,942,1.0,228,102,330
965,374,374,True,1309,1.0,342,186,528
966,48,48,True,1187,1.0,352,160,512
967,30,30,True,790,1.0,290,93,383
968,227,227,True,799,1.0,267,174,441
969,1800,1800,True,845,1.0,273,101,374
970,33,33,True,785,1.0,206,86,292
971,100,100,True,729,1.0,223,101,324
972,120,80,False,1091,1.0,302,114,416
973,79,79,True,887,1.0,249,79,328
974,5,5,True,798,1.0,220,114,334
975,20,20,True,1108,1.0,364,97,461
976,540,540,True,1701,1.0,539,139,678
977,4,4,True,999,1.0,266,109,375
978,160,160,True,806,1.0,258,85,343
979,50,50,True,1340,1.0,455,102,557
980,90,90,True,800,1.0,242,109,351
981,7,7,True,1083,1.0,303,106,409
982,12,12,True,1244,1.0,329,126,455
983,15,15,True,922,1.0,259,84,343
984,342,168,False,1291,1.0,463,138,601
985,63,63,True,777,1.0,225,85,310
986,70,70,True,1043,1.0,305,122,427
987,3,3,True,1249,1.0,363,120,483
988,6,0,False,1175,1.0,360,112,472
989,45,30,False,1071,1.0,327,88,415
990,14,10,False,1620,1.0,396,140,536
991,15,15,True,1608,1.0,462,117,579
992,52,0,False,4913,1.0,1797,125,1922
993,11,11,True,1233,1.0,346,142,488
994,2,2,True,941,1.0,299,151,450
995,12,12,True,1046,1.0,272,94,366
996,3,INVALID,False,3175,1.0,3072,121,3193
997,6,6600,False,1116,1.0,272,137,409
998,50,50,True,1100,1.0,301,132,433
999,25,25,True,996,1.0,300,100,400
1000,1,1,True,1209,1.0,341,133,474
1001,2,00,False,969,1.0,309,158,467
1002,8,8,True,699,1.0,216,101,317
1003,480,480,True,909,1.0,250,116,366
1004,8,8,True,1092,1.0,343,115,458
1005,1490,1490,True,1184,1.0,362,112,474
1006,826,826,True,1039,1.0,349,161,510
1007,34,34,True,767,1.0,235,105,340
1008,230,230,True,1090,1.0,351,96,447
1009,1,1875,False,1264,1.0,436,135,571
1010,5,5,True,773,1.0,260,116,376
1011,6000,6000,True,1709,1.0,603,193,796
1012,94,55.8,False,1226,0.6,449,172,621
1013,2,2,True,942,1.0,312,132,444
1014,3,3,True,1314,1.0,485,143,628
1015,78,78,True,1429,1.0,394,102,496
1016,138,139,False,996,1.0,387,117,504
1017,45,45,True,1114,1.0,305,104,409
1018,60,60,True,568,1.0,172,100,272
1019,98,176,False,991,1.0,298,130,428
1020,22,22,True,591,1.0,160,91,251
1021,36,36,True,1653,1.0,466,117,583
1022,12,12,True,1247,1.0,342,108,450
1023,77,77,True,772,1.0,198,91,289
1024,300,300,True,1066,1.0,280,98,378
1025,30,40,False,587,1.0,166,96,262
1026,43200,43200,True,1294,1.0,407,123,530
1027,12,12,True,966,1.0,252,117,369
1028,200,200,True,696,1.0,200,116,316
1029,34,34,True,1176,1.0,365,176,541
1030,24,70,False,2524,1.0,608,164,772
1031,5,5,True,1097,1.0,284,118,402
1032,450,450,True,662,1.0,189,132,321
1033,2,2,True,1456,1.0,411,110,521
1034,66,66,True,705,1.0,206,89,295
1035,35,35,True,1204,1.0,298,155,453
1036,10,10,True,750,1.0,208,98,306
1037,10,6,False,11955,1.0,3072,118,3190
1038,4,4,True,1504,1.0,481,135,616
1039,160,160,True,656,1.0,197,109,306
1040,736,736,True,1322,1.0,378,110,488
1041,101,101,True,773,1.0,224,112,336
1042,3,7.17,False,985,1.0,332,128,460
1043,130000,130000,True,1080,1.0,294,103,397
1044,1,1,True,932,1.0,284,116,400
1045,420,420,True,788,1.0,264,92,356
1046,189,47.25,False,1237,1.0,381,89,470
1047,10,10,True,1594,1.0,487,127,614
1048,7400,9848.18,False,822,1.0,358,104,462
1049,20,20,True,884,1.0,246,93,339
1050,655,1630,False,645,1.0,159,98,257
1051,15,15,True,699,1.0,212,89,301
1052,110,110,True,684,1.0,222,126,348
1053,55,55,True,1004,1.0,306,145,451
1054,2400,2400,True,843,1.0,244,107,351
1055,2304,2304,True,835,1.0,238,95,333
1056,156,52,False,1056,1.0,292,113,405
1057,24,24,True,892,1.0,239,93,332
1058,250,250,True,820,1.0,234,106,340
1059,2,6,False,858,1.0,252,89,341
1060,31,31,True,1021,1.0,343,110,453
1061,58,58,True,943,1.0,301,96,397
1062,482,482,True,1042,1.0,346,128,474
1063,320,320,True,799,1.0,220,100,320
1064,247,247,True,809,1.0,274,117,391
1065,95,95,True,783,1.0,258,87,345
1066,14,14,True,961,1.0,312,93,405
1067,245,245,True,1172,1.0,344,113,457
1068,24,24,True,1220,1.0,319,110,429
1069,300,300,True,1077,1.0,281,158,439
1070,18,18.00,True,1337,1.0,477,128,605
1071,251,251,True,950,1.0,286,135,421
1072,85,85,True,1088,1.0,320,90,410
1073,21,21,True,1284,1.0,392,123,515
1074,750,750,True,678,1.0,198,93,291
1075,16,20,False,839,1.0,252,108,360
1076,162,162,True,765,1.0,249,101,350
1077,145,110,False,1427,1.0,465,240,705
1078,8,8,True,1028,1.0,307,148,455
1079,10,10,True,1286,1.0,378,119,497
1080,72000,72000,True,713,1.0,226,85,311
1081,195,195,True,602,1.0,190,101,291
1082,2,1,False,1219,1.0,332,109,441
1083,2,2,True,982,1.0,261,112,373
1084,20,80,False,964,1.0,308,92,400
1085,26,26,True,610,1.0,186,81,267
1086,131250,153750,False,2625,1.0,1711,172,1883
1087,12,12,True,938,1.0,284,127,411
1088,30,3,False,1529,1.0,438,130,568
1089,32,32,True,897,1.0,250,111,361
1090,72,72,True,1147,1.0,336,121,457
1091,1000,1000,True,777,1.0,220,97,317
1092,1080,1080,True,711,1.0,234,129,363
1093,144,144,True,1332,1.0,399,115,514
1094,25,25,True,1147,1.0,332,150,482
1095,270,270,True,869,1.0,252,98,350
1096,240,240,True,1155,1.0,364,129,493
1097,480,480,True,836,1.0,240,106,346
1098,30,30,True,511,1.0,171,98,269
1099,2,2,True,1278,1.0,336,126,462
1100,5,5,True,1072,1.0,297,93,390
1101,16,16,True,780,1.0,223,95,318
1102,113,113.00,True,1255,1.0,470,155,625
1103,90,90,True,804,1.0,250,124,374
1104,24,24,True,525,1.0,163,80,243
1105,40,22,False,1143,1.0,380,114,494
1106,5,5,True,626,1.0,211,95,306
1107,360,360,True,837,1.0,272,78,350
1108,38,38,True,453,1.0,125,105,230
1109,3,3,True,951,1.0,250,86,336
1110,60,60,True,1395,1.0,401,131,532
1111,157,157,True,874,1.0,249,108,357
1112,5,5,True,1085,1.0,303,91,394
1113,3,-3,False,583,1.0,153,91,244
1114,8,8,True,672,1.0,217,92,309
1115,5,7,False,714,1.0,207,118,325
1116,60,60,True,1021,1.0,270,94,364
1117,9,9,True,659,1.0,205,85,290
1118,5,5,True,1032,1.0,323,130,453
1119,18,18,True,915,1.0,283,160,443
1120,560,560,True,977,1.0,286,98,384
1121,35,35,True,948,1.0,256,90,346
1122,18,18,True,1254,1.0,351,149,500
1123,105,105,True,966,1.0,286,109,395
1124,64,64,True,962,1.0,334,103,437
1125,90,90,True,814,1.0,245,109,354
1126,50,50,True,914,1.0,267,109,376
1127,750,750,True,666,1.0,206,138,344
1128,9,9,True,904,1.0,256,82,338
1129,8,8,True,1477,1.0,519,113,632
1130,25,25,True,1273,1.0,405,133,538
1131,96,96,True,735,1.0,251,118,369
1132,45000,45000,True,1186,1.0,370,94,464
1133,50,50,True,1764,1.0,532,140,672
1134,7,7,True,936,1.0,260,99,359
1135,32,32,True,918,1.0,256,95,351
1136,26,26,True,921,1.0,284,101,385
1137,68,68,True,1863,1.0,457,138,595
1138,700,700,True,1225,1.0,405,117,522
1139,1,1.00,True,1098,1.0,360,121,481
1140,27,27,True,1003,1.0,310,101,411
1141,20,20,True,909,1.0,284,95,379
1142,9,9,True,1225,1.0,322,120,442
1143,300,300,True,758,1.0,230,83,313
1144,34,34,True,918,1.0,311,105,416
1145,291,291,True,1254,1.0,361,127,488
1146,16,16,True,1066,1.0,337,114,451
1147,22,22,True,1218,1.0,323,150,473
1148,9,9,True,599,1.0,160,84,244
1149,93,93,True,812,1.0,227,85,312
1150,21,21,True,684,1.0,194,87,281
1151,50,50,True,951,1.0,264,89,353
1152,12,12,True,1254,1.0,351,96,447
1153,20,20,True,1153,1.0,377,122,499
1154,30,30,True,964,1.0,260,86,346
1155,13,13,True,646,1.0,202,89,291
1156,120,120,True,1197,1.0,320,117,437
1157,3,3,True,599,1.0,209,110,319
1158,7300,0,False,969,1.0,279,129,408
1159,50,50,True,1840,1.0,590,116,706
1160,1125,1125,True,1218,1.0,312,106,418
1161,170,140,False,1401,1.0,397,124,521
1162,3,3,True,574,1.0,190,80,270
1163,12,12,True,784,1.0,225,88,313
1164,9,9,True,1186,1.0,401,112,513
1165,1248,416,False,1261,1.0,387,125,512
1166,2350,1750,False,757,1.0,252,171,423
1167,120,120,True,512,1.0,166,81,247
1168,20,20,True,1340,1.0,422,107,529
1169,2,2,True,1050,1.0,322,106,428
1170,2,2,True,1116,1.0,330,120,450
1171,3160,3160,True,1046,1.0,337,117,454
1172,93,93,True,981,1.0,343,133,476
1173,10,10,True,843,1.0,282,111,393
1174,240,240,True,1141,0.8,396,130,526
1175,16,16,True,1022,1.0,295,129,424
1176,2,2,True,1396,1.0,440,201,641
1177,17,17,True,1259,1.0,357,95,452
1178,17,17,True,717,1.0,195,80,275
1179,50,36.67,False,938,1.0,281,87,368
1180,5600,5600,True,821,1.0,285,136,421
1181,20,20,True,2017,1.0,703,93,796
1182,1800,1800,True,776,1.0,266,94,360
1183,11,10,False,1226,1.0,309,167,476
1184,306,306,True,544,1.0,173,94,267
1185,6,6,True,1381,1.0,369,106,475
1186,19,19,True,782,1.0,227,86,313
1187,5,5,True,1184,1.0,355,104,459
1188,24,4,False,1213,1.0,361,88,449
1189,6,6,True,704,1.0,194,99,293
1190,19,34,False,1514,1.0,502,150,652
1191,100,100,True,929,1.0,280,102,382
1192,280,280,True,977,1.0,282,120,402
1193,9,9.00,True,1062,1.0,364,144,508
1194,1200,1200,True,943,1.0,261,106,367
1195,320,320,True,958,1.0,299,174,473
1196,75,75,True,923,1.0,264,92,356
1197,2400,2400,True,1186,1.0,368,101,469
1198,140,140,True,1265,1.0,354,136,490
1199,2,3,False,1399,0.6,391,209,600
1200,8,8,True,749,1.0,222,85,307
1201,42,42,True,1340,1.0,355,99,454
1202,19,19,True,989,1.0,274,110,384
1203,240,540,False,1180,1.0,342,107,449
1204,168,168,True,1190,1.0,344,131,475
1205,4,4,True,972,1.0,262,119,381
1206,40,40000,False,1044,1.0,329,119,448
1207,64,64,True,822,1.0,233,124,357
1208,27,27,True,604,1.0,186,85,271
1209,29,29,True,1081,1.0,326,214,540
1210,288,288,True,884,1.0,228,112,340
1211,448,448,True,950,1.0,260,93,353
1212,150,150,True,803,1.0,228,117,345
1213,31,31,True,1213,1.0,352,122,474
1214,5,5,True,932,1.0,246,92,338
1215,36,36,True,1146,1.0,382,164,546
1216,20,20,True,1142,1.0,350,148,498
1217,75,75,True,1331,1.0,413,127,540
1218,225,225,True,905,1.0,246,156,402
1219,100,100,True,764,1.0,201,94,295
1220,32,32,True,903,1.0,257,97,354
1221,10,10,True,927,1.0,251,125,376
1222,350,350,True,651,1.0,183,98,281
1223,8,8.00,True,811,0.8,267,104,371
1224,5,5,True,935,1.0,252,89,341
1225,3,3,True,1058,1.0,355,101,456
1226,90,90,True,1070,1.0,297,121,418
1227,66,66,True,1201,1.0,315,108,423
1228,31,31,True,693,1.0,198,89,287
1229,36,36,True,868,1.0,300,98,398
1230,440,440,True,1011,1.0,297,150,447
1231,70,70,True,636,1.0,294,106,400
1232,15,15,True,596,1.0,181,100,281
1233,81,81,True,1134,1.0,333,106,439
1234,12,12,True,786,1.0,216,87,303
1235,60,60,True,1463,1.0,402,118,520
1236,84,84,True,1022,1.0,295,118,413
1237,78,78,True,682,1.0,174,93,267
1238,520,520,True,810,1.0,252,118,370
1239,50,250,False,1484,1.0,395,109,504
1240,2,2,True,973,1.0,284,132,416
1241,8,8,True,977,1.0,295,87,382
1242,20,20,True,1137,1.0,330,106,436
1243,50,50,True,809,1.0,280,109,389
1244,35,35,True,1325,1.0,328,139,467
1245,96,96,True,970,1.0,306,114,420
1246,3360,3360,True,697,1.0,194,100,294
1247,7,7,True,604,1.0,187,142,329
1248,750,750,True,762,1.0,222,164,386
1249,56,52,False,1524,1.0,437,163,600
1250,22,22,True,532,1.0,148,97,245
1251,30,32.5,False,832,1.0,343,125,468
1252,70,70,True,974,1.0,291,98,389
1253,120,120,True,1151,1.0,324,94,418
1254,30,30,True,1201,1.0,318,144,462
1255,12,12,True,1311,1.0,403,121,524
1256,15,15,True,1321,1.0,387,157,544
1257,14,14,True,675,1.0,186,105,291
1258,60,70,False,913,1.0,242,92,334
1259,7200,7200,True,956,1.0,274,92,366
1260,5,5,True,1050,1.0,280,134,414
1261,235,235,True,1127,1.0,386,131,517
1262,12,12,True,959,1.0,337,119,456
1263,500,400,False,1018,1.0,326,163,489
1264,210,210,True,7181,1.0,3072,186,3258
1265,36,30,False,840,1.0,236,151,387
1266,147,147,True,1074,1.0,312,106,418
1267,40,40,True,1038,1.0,283,90,373
1268,20,20,True,875,1.0,276,97,373
1269,54,54,True,967,1.0,238,108,346
1270,3528,3528,True,904,1.0,338,110,448
1271,43,43,True,1082,1.0,309,104,413
1272,296,296,True,907,1.0,284,127,411
1273,27,27,True,782,1.0,207,104,311
1274,38,38,True,945,1.0,256,103,359
1275,16,16,True,955,1.0,293,125,418
1276,70,70,True,500,1.0,151,109,260
1277,48,48,True,678,1.0,210,90,300
1278,665,665,True,758,1.0,244,110,354
1279,180,180,True,767,1.0,246,131,377
1280,7,7,True,742,1.0,216,98,314
1281,20,20,True,1183,1.0,350,93,443
1282,12,12,True,1309,1.0,368,116,484
1283,60,60,True,1279,1.0,362,98,460
1284,25,25,True,911,1.0,249,148,397
1285,1218,1218,True,724,1.0,197,125,322
1286,105,105,True,912,1.0,292,92,384
1287,84,84,True,914,1.0,251,110,361
1288,34,34,True,1667,1.0,467,108,575
1289,101,101,True,922,1.0,259,142,401
1290,90,90,True,947,1.0,271,89,360
1291,27,27,True,841,1.0,228,89,317
1292,67,67,True,707,1.0,217,98,315
1293,140000,140000,True,886,1.0,232,102,334
1294,36,36,True,991,1.0,285,139,424
1295,2,2,True,1547,1.0,431,121,552
1296,335,335,True,848,1.0,260,122,382
1297,60,60,True,998,1.0,362,151,513
1298,31,31,True,1016,1.0,335,101,436
1299,13,13,True,838,1.0,249,112,361
1300,120,120,True,947,1.0,297,99,396
1301,23,23,True,780,1.0,265,130,395
1302,72,72,True,1034,1.0,289,117,406
1303,4,4,True,1393,1.0,402,117,519
1304,1000,1000,True,993,1.0,245,114,359
1305,2325,2325,True,1194,1.0,324,107,431
1306,2,2,True,1345,1.0,425,190,615
1307,8,8,True,937,1.0,253,93,346
1308,30,30,True,655,1.0,167,85,252
1309,2280,2180,False,738,1.0,229,113,342
1310,64,16,False,1902,1.0,584,122,706
1311,594,,False,6166,1.0,3072,114,3186
1312,180,30,False,869,1.0,232,100,332
1313,2,2,True,1080,1.0,308,88,396
1314,8,8,True,763,1.0,245,113,358
1315,5,5,True,837,1.0,228,110,338
1316,230,230,True,895,1.0,281,127,408
1317,5,5,True,1296,1.0,417,91,508
1318,14,14,True,934,1.0,249,96,345
